,concentration,reference_energy,hull_energy,file_location
680,0.3076923076923077,-22.386985116279604,-28.274079034916145,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/03_Markus_approved_low_energy_data/re-relax_Markus116_finished/run_final/OUTCAR
681,0.26666666666666666,-20.894950408162735,-25.479395732592995,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/03_Markus_approved_low_energy_data/re-relax_Markus047_finished/run_final/OUTCAR
682,0.18181818181818182,-10.4988359999993,-17.7047677389267,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/03_Markus_approved_low_energy_data/re-relax_Markus174_finished/run_final/OUTCAR
683,0.3333333333333333,-27.6196312499998,-30.020756098868112,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/03_Markus_approved_low_energy_data/re-relax_Markus100_finished/run_final/OUTCAR
684,0.14285714285714285,-7.486342727272121,-13.910888937728123,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/03_Markus_approved_low_energy_data/re-relax_Markus071_finished/run_final/OUTCAR
685,0.3076923076923077,-24.3562386046511,-28.274079034916145,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/03_Markus_approved_low_energy_data/re-relax_Markus109_finished/run_final/OUTCAR
686,0.21428571428571427,-19.855753222222774,-20.866333406592183,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/03_Markus_approved_low_energy_data/re-relax_Markus090_finished/run_final/OUTCAR
687,0.3076923076923077,-22.995504883719743,-28.274079034916145,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/03_Markus_approved_low_energy_data/re-relax_Markus046_finished/run_final/OUTCAR
688,0.4,-32.49484147058849,-33.22224440116763,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/03_Markus_approved_low_energy_data/re-relax_Markus172_finished/run_final/OUTCAR
689,0.16666666666666666,-9.59084473684195,-16.229370427349476,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/03_Markus_approved_low_energy_data/re-relax_Markus107_finished/run_final/OUTCAR
690,0.16666666666666666,-12.50074789473687,-16.229370427349476,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/03_Markus_approved_low_energy_data/re-relax_Markus095_finished/run_final/OUTCAR
691,0.26666666666666666,-18.839556530613024,-25.479395732592995,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/03_Markus_approved_low_energy_data/re-relax_Markus161_finished/run_final/OUTCAR
692,0.2,-12.29013031250048,-19.475244512819373,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/03_Markus_approved_low_energy_data/re-relax_Markus144_finished/run_final/OUTCAR
693,0.15384615384615385,-8.08379219512151,-14.980957317553365,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/03_Markus_approved_low_energy_data/re-relax_Markus092_finished/run_final/OUTCAR
694,0.3333333333333333,-24.000694700000622,-30.020756098868112,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/03_Markus_approved_low_energy_data/re-relax_Markus081_finished/run_final/OUTCAR
695,0.13333333333333333,-6.20678914893649,-12.983496341879581,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/03_Markus_approved_low_energy_data/re-relax_Markus086_finished/run_final/OUTCAR
696,0.3333333333333333,-27.286854300000414,-30.020756098868112,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/03_Markus_approved_low_energy_data/re-relax_Markus134_finished/run_final/OUTCAR
697,0.14285714285714285,-7.058480681817772,-13.910888937728123,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/03_Markus_approved_low_energy_data/re-relax_Markus176_finished/run_final/OUTCAR
698,0.14285714285714285,-5.408062499999356,-13.910888937728123,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/03_Markus_approved_low_energy_data/re-relax_Markus153_finished/run_final/OUTCAR
699,0.25,-15.319050641026548,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/03_Markus_approved_low_energy_data/re-relax_Markus018_finished/run_final/OUTCAR
700,0.6,-24.82548555555692,-28.496493977778382,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/03_Markus_approved_low_energy_data/re-relax_Markus019_finished/run_final/OUTCAR
701,0.6666666666666666,-23.089029318182565,-25.385281296296753,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/03_Markus_approved_low_energy_data/re-relax_Markus024_finished/run_final/OUTCAR
702,0.5,-32.59292285714347,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/03_Markus_approved_low_energy_data/re-relax_Markus026_finished/run_final/OUTCAR
703,0.6666666666666666,-23.230442045455135,-25.385281296296753,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/03_Markus_approved_low_energy_data/re-relax_Markus029_finished/run_final/OUTCAR
704,0.5833333333333334,-25.288231046512156,-29.274297148148786,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/03_Markus_approved_low_energy_data/re-relax_Markus054_finished/run_final/OUTCAR
705,0.25,-24.344055641024216,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0250/image01/02_scan/run05_final/OUTCAR
706,0.25,-21.636561987179448,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0250/image02/02_scan/run05_final/OUTCAR
707,0.25,-20.32954384615329,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0250/image03/02_scan/run05_final/OUTCAR
708,0.25,-21.631328461537052,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0250/image04/02_scan/run06_final/OUTCAR
709,0.25,-19.097249102564533,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0250/image05/02_scan/run07_final/OUTCAR
710,0.25,-19.193934999999,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0250/image06/02_scan/run06_final/OUTCAR
711,0.25,-19.203437884616736,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0250/image07/02_scan/run05_final/OUTCAR
712,0.25,-18.41035006410225,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0250/image08/02_scan/run05_final/OUTCAR
713,0.25,-18.441885641025763,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0250/image09/02_scan/run05_final/OUTCAR
714,0.25,-15.123429423076628,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0250/image10/02_scan/run06_final/OUTCAR
715,0.25,-15.489697692306693,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0250/image11/02_scan/run05_final/OUTCAR
716,0.25,-19.160156602564573,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0250/image12/02_scan/run06_final/OUTCAR
717,0.25,-15.735665192306232,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0250/image13/02_scan/run06_final/OUTCAR
718,0.25,-17.075294807691186,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0250/image14/02_scan/run05_final/OUTCAR
719,0.25,-15.277847307690816,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0250/image15/02_scan/run05_final/OUTCAR
720,0.25,-12.841388461538372,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0250/image16/02_scan/run05_final/OUTCAR
721,0.25,-16.78921128205228,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0250/image17/02_scan/run06_final/OUTCAR
722,0.25,-19.18327141025563,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0250/image18/02_scan/run06_final/OUTCAR
723,0.25,-18.44207576923159,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0250/image09_manual_ion_swap/02_scan/run_final/OUTCAR
724,0.5,-32.767720714286405,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0500/image01/02_scan/run09_final/OUTCAR
725,0.5,-31.173477023809852,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0500/image02/02_scan/run06_final/OUTCAR
726,0.5,-31.20673714285734,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0500/image03/02_scan/run06_final/OUTCAR
727,0.5,-30.42345023809611,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0500/image04/02_scan/run06_final/OUTCAR
728,0.5,-30.02660351190554,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0500/image05/02_scan/run06_final/OUTCAR
729,0.5,-30.420536369047927,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0500/image06/02_scan/run06_final/OUTCAR
730,0.5,-30.463742261905022,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0500/image07/02_scan/run06_final/OUTCAR
731,0.5,-31.452934583333967,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0500/image08/02_scan/run06_final/OUTCAR
732,0.5,-30.670949880953373,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0500/image09/02_scan/run09_final/OUTCAR
733,0.5,-30.21068791666775,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0500/image10/02_scan/run05_final/OUTCAR
734,0.5,-31.969081607142936,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0500/image11/02_scan/run06_final/OUTCAR
735,0.5,-30.33519315476275,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0500/image12/02_scan/run07_final/OUTCAR
736,0.5,-31.43192482142846,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0500/image13/02_scan/run06_final/OUTCAR
737,0.5,-27.424750892857038,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0500/image14/02_scan/run08_final/OUTCAR
738,0.5,-25.951987440476746,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0500/image15/02_scan/run08_final/OUTCAR
739,0.5,-29.094268273810474,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0500/image16/02_scan/run09_final/OUTCAR
740,0.5,-29.294614761905027,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0500/image17/02_scan/run06_final/OUTCAR
741,0.5,-30.364408214285817,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0500/image18/02_scan/run06_final/OUTCAR
742,0.5,-28.48755220238158,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0500/image19/02_scan/run05_final/OUTCAR
743,0.5,-29.17665220238199,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0500/image20/02_scan/run05_final/OUTCAR
744,0.5,-30.05735607142886,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0500/image21/02_scan/run08_final/OUTCAR
745,0.5,-25.516982083334348,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0500/image22/02_scan/run05_final/OUTCAR
746,0.5,-26.906976726191292,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0500/image23/02_scan/run08_final/OUTCAR
747,0.5,-26.98467553571504,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0500/image24/02_scan/run07_final/OUTCAR
748,0.75,-21.294415055556073,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0750/image01/02_scan/run05_final/OUTCAR
749,0.75,-21.258367388889436,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0750/image02/02_scan/run05_final/OUTCAR
750,0.75,-18.751794722222964,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0750/image03/02_scan/run05_final/OUTCAR
751,0.75,-19.79078927777841,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0750/image04/02_scan/run06_final/OUTCAR
752,0.75,-19.483147388888884,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0750/image05/02_scan/run05_final/OUTCAR
753,0.75,-20.052788888889,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0750/image06/02_scan/run06_final/OUTCAR
754,0.75,-18.926431500000895,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0750/image07/02_scan/run05_final/OUTCAR
755,0.75,-20.04557611111169,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0750/image08/02_scan/run05_final/OUTCAR
756,0.75,-20.59795900000078,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0750/image09/02_scan/run06_final/OUTCAR
757,0.75,-20.03117283333419,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0750/image10/02_scan/run06_final/OUTCAR
758,0.75,-19.688798944444997,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0750/image11/02_scan/run05_final/OUTCAR
759,0.75,-19.37588666666746,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0750/image12/02_scan/run05_final/OUTCAR
760,0.75,-19.421535611110762,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0750/image13/02_scan/run05_final/OUTCAR
761,0.75,-20.902685222222317,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0750/image14/02_scan/run05_final/OUTCAR
762,0.75,-16.971374611111717,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0750/image15/02_scan/run05_final/OUTCAR
763,0.75,-17.414411944445064,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0750/image16/02_scan/run06_final/OUTCAR
764,0.75,-18.482920666666462,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0750/image17/02_scan/run06_final/OUTCAR
765,0.75,-16.01282666666748,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0750/image18/02_scan/run06_final/OUTCAR
766,0.75,-17.123572999999702,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0750/image19/02_scan/run05_final/OUTCAR
767,0.75,-19.239536055555263,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0750/image20/02_scan/run07_final/OUTCAR
768,0.75,-18.315316055556092,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0750/image21/02_scan/run05_final/OUTCAR
769,0.75,-17.637832666667286,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0750/image22/02_scan/run06_final/OUTCAR
770,0.75,-19.291114500000127,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0750/image23/02_scan/run06_final/OUTCAR
771,0.75,-18.23259922222304,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0750/image24/02_scan/run05_final/OUTCAR
772,0.75,-15.793093111111983,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0750/image25/02_scan/run06_final/OUTCAR
773,0.75,-17.375091500000256,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0750/image26/02_scan/run05_final/OUTCAR
774,0.875,-3.5251784946242593,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0875_random01_seed_47/01_initial_structure/02_scan/run_final/OUTCAR
775,0.875,-3.252498709678802,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0875_random02_seed_4/01_initial_structure/02_scan/run_final/OUTCAR
776,0.875,-1.7599540322588767,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0875_random04_seed_11/01_initial_structure/02_scan/run_final/OUTCAR
777,0.875,-3.5803228494636814,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0875_random03_seed_35/01_initial_structure/02_scan/run_final/OUTCAR
778,0.625,-13.926246034482093,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0625_random01_seed_178/01_initial_structure/02_scan/run_final/OUTCAR
779,0.625,-14.357263505746294,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0625_random02_seed_258/01_initial_structure/02_scan/run_final/OUTCAR
780,0.375,-7.251135555556495,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0375_random01_seed_26/01_initial_structure/02_scan/run_final/OUTCAR
781,0.375,-9.652144197531593,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0375_random02_seed_85/01_initial_structure/02_scan/run_final/OUTCAR
782,0.125,-1.5501783999995193,-12.172027820512108,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0125_random01_seed_5/01_initial_structure/02_scan/run_final/OUTCAR
783,0.125,-0.08151406666608334,-12.172027820512108,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0125_random02_seed_18/01_initial_structure/02_scan/run_final/OUTCAR
784,0.125,1.3906510666659717,-12.172027820512108,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0125_random03_seed_13/01_initial_structure/02_scan/run_final/OUTCAR
785,0.125,1.6678174666670504,-12.172027820512108,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0125_random04_seed_19/01_initial_structure/02_scan/run_final/OUTCAR
786,0.875,-1.8452047849472542,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0875_random01_seed_47/02_odh/image01/02_scan/run_final/OUTCAR
787,0.875,-4.152081720430991,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0875_random01_seed_47/02_odh/image02/02_scan/run_final/OUTCAR
788,0.875,-4.121307634409033,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0875_random01_seed_47/02_odh/image03/02_scan/run_final/OUTCAR
789,0.875,-2.438108817204676,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0875_random02_seed_4/02_odh/image01/02_scan/run_final/OUTCAR
790,0.875,-3.738882096775009,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0875_random02_seed_4/02_odh/image02/02_scan/run_final/OUTCAR
791,0.875,-3.021569946237725,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0875_random02_seed_4/02_odh/image03/02_scan/run_final/OUTCAR
792,0.875,-2.354666182796908,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0875_random04_seed_11/02_odh/image01/02_scan/run_final/OUTCAR
793,0.875,-2.602966290323234,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0875_random04_seed_11/02_odh/image02/02_scan/run_final/OUTCAR
794,0.875,-3.0702543010757806,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0875_random04_seed_11/02_odh/image03/02_scan/run_final/OUTCAR
795,0.875,-3.6288925806465775,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0875_random03_seed_35/02_odh/image01/02_scan/run_final/OUTCAR
796,0.875,-4.009344946237639,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0875_random03_seed_35/02_odh/image02/02_scan/run_final/OUTCAR
797,0.875,-4.6565654301077535,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0875_random03_seed_35/02_odh/image03/02_scan/run_final/OUTCAR
798,0.625,-12.359545402297963,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0625_random01_seed_178/02_odh/image01/02_scan/run_final/OUTCAR
799,0.625,-10.007031149424536,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0625_random01_seed_178/02_odh/image02/02_scan/run_final/OUTCAR
800,0.625,-13.975606034481926,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0625_random01_seed_178/02_odh/image03/02_scan/run_final/OUTCAR
801,0.625,-14.113977183908105,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0625_random01_seed_178/02_odh/image04/02_scan/run_final/OUTCAR
802,0.625,-12.995022643678368,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0625_random02_seed_258/02_odh/image01/02_scan/run_final/OUTCAR
803,0.625,-12.320484942528697,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0625_random02_seed_258/02_odh/image02/02_scan/run_final/OUTCAR
804,0.625,-13.63401482758595,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0625_random02_seed_258/02_odh/image03/02_scan/run_final/OUTCAR
805,0.625,-12.600143563218055,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0625_random02_seed_258/02_odh/image04/02_scan/run_final/OUTCAR
806,0.375,-8.772924259259115,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0375_random01_seed_26/02_odh/image01/02_scan/run_final/OUTCAR
807,0.375,-8.350819629630156,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0375_random01_seed_26/02_odh/image02/02_scan/run_final/OUTCAR
808,0.375,-6.532763271605397,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0375_random01_seed_26/02_odh/image03/02_scan/run_final/OUTCAR
809,0.375,-5.19661296296315,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0375_random01_seed_26/02_odh/image04/02_scan/run_final/OUTCAR
810,0.375,-10.518701296296424,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0375_random02_seed_85/02_odh/image01/02_scan/run_final/OUTCAR
811,0.375,-12.005672037037971,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0375_random02_seed_85/02_odh/image02/02_scan/run_final/OUTCAR
812,0.375,-8.957641851851843,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0375_random02_seed_85/02_odh/image03/02_scan/run_final/OUTCAR
813,0.375,-9.308627098766499,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0375_random02_seed_85/02_odh/image04/02_scan/run_final/OUTCAR
814,0.125,-0.4859792666669212,-12.172027820512108,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0125_random03_seed_13/02_odh/image01/02_scan/run_final/OUTCAR
815,0.125,1.811878066666092,-12.172027820512108,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0125_random04_seed_19/02_odh/image01/02_scan/run_final/OUTCAR
816,0.125,2.4399751999999353,-12.172027820512108,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0125_random04_seed_19/02_odh/image02/02_scan/run_final/OUTCAR
817,0.875,-2.605176827958247,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/NEBs_Marcel/0875_random02_seed_4/03_tsh/image01/02_scan/run_final/OUTCAR
